battery_id,framework_formula,primary_tm,formula_discharge,tm_eneg,tm_ionic_radius,tm_max_oxidation_state,anion_eneg,li_per_fu,spacegroup_number,crystal_system,volume_per_atom,density,polyanion_eneg,structure_prototype,tm_oxidation_discharge,average_voltage,max_delta_volume
mp-743603_Li,Ti3Fe(PO4)6,Ti,Li6Ti3Fe(PO4)6,1.6125,1.4,3.75,3.44,6.0,146,5,14.0832,2.6678,2.19,0,3.5,3.251738,0.021552
mp-753029_Li,Ti3Fe3(SbO8)2,Ti,Li4Ti3Fe3(SbO8)2,1.685,1.4,3.5,3.44,4.0,8,2,12.2209,4.5895,2.05,0,3.1586,3.318056,0.063156
mp-757180_Li,Ti3Mn2Co3O16,Ti,Li4Ti3Mn2Co3O16,1.67,1.3813,4.375,3.44,4.0,8,2,10.7494,4.4172,0.0,0,4.0,4.108025,0.067899
mp-758701_Li,Ti3Mn3(SbO8)2,Ti,Li4Ti3Mn3(SbO8)2,1.545,1.4,5.5,3.44,4.0,1,1,12.1237,4.6108,2.05,0,3.0,3.155272,0.087682
mp-776644_Li,Ti3Mn3(SnO8)2,Ti,Li4Ti3Mn3(SnO8)2,1.545,1.4,5.5,3.44,4.0,8,2,11.959,4.639,0.0,0,4.0,3.602477,0.090166
mp-756447_Li,Ti3Mn3(TeO8)2,Ti,Li4Ti3Mn3(TeO8)2,1.545,1.4,5.5,3.44,4.0,8,2,12.5596,4.5151,0.0,0,3.0,3.244866,0.087689
mp-771567_Li,Ti3MnCr(PO4)6,Ti,LiTi3MnCr(PO4)6,1.566,1.4,5.0,3.44,1.0,146,5,13.0424,2.9842,2.19,0,3.0,4.831531,0.006443
mp-777480_Li,Ti3MnO8,Ti,Li2Ti3MnO8,1.5425,1.4,4.75,3.44,2.0,186,6,11.338,3.9853,0.0,0,3.0,3.496692,0.126471
mp-757045_Li,Ti3Nb(CuO4)3,Ti,LiTi3Nb(CuO4)3,1.54,1.4,4.0,3.44,1.0,148,5,10.9254,4.9527,1.6,5,4.0,3.361941,0.015628
mp-774924_Li,Ti3Nb2Cr3O16,Ti,Li4Ti3Nb2Cr3O16,1.6,1.4,5.0,3.44,4.0,1,1,12.0707,4.2496,1.6,0,3.0,2.594836,0.045894
mp-763178_Li,Ti3Ni3(TeO8)2,Ti,Li4Ti3Ni3(TeO8)2,1.725,1.375,3.0,3.44,4.0,8,2,11.8074,4.8687,0.0,0,3.0,3.881124,0.096218
mp-776195_Li,Ti3V5O16,V,Li4Ti3V5O16,1.5962,1.3687,4.625,3.44,4.0,8,2,11.4309,3.9603,0.0,0,4.0,2.780888,0.075463
mp-756455_Li,Ti3VO8,Ti,Li2Ti3VO8,1.5625,1.3875,4.25,3.44,2.0,186,6,11.511,3.8774,0.0,0,4.0,2.730485,0.088215
mp-532743_Li,Ti4Ni(PO5)4,Ti,Li2Ti4Ni(PO5)4,1.614,1.39,3.6,3.44,2.0,14,2,12.1212,3.2786,2.19,0,3.0,5.059152,0.002337
mp-776100_Li,Ti5Mn3O16,Ti,Li4Ti5Mn3O16,1.5438,1.4,5.125,3.44,4.0,8,2,11.2378,4.0644,0.0,0,4.0,3.531013,0.117604
mp-758898_Li,Ti6Co3O16,Ti,Li3Ti6Co3O16,1.6533,1.3833,3.6667,3.44,3.0,4,2,11.9901,3.9886,0.0,0,3.0,3.535915,0.008268
mp-767633_Li,Ti9O20,Ti,Li6Ti9O20,1.54,1.4,4.0,3.44,6.0,1,1,13.0358,3.2979,0.0,0,4.0,2.759123,0.000189
mp-761172_Li,TiCo3O8,Co,Li3TiCo3O8,1.795,1.3625,3.25,3.44,3.0,186,6,10.2352,4.7679,0.0,0,3.5,3.683614,0.064845
mp-756754_Li,TiCo5O12,Co,Li4TiCo5O12,1.8233,1.3583,3.1667,3.44,4.0,12,2,11.4987,4.2884,0.0,4,4.0,3.808863,0.011186
mp-781664_Li,TiCoO4,Ti,Li2TiCoO4,1.71,1.375,3.5,3.44,2.0,74,3,12.5058,3.7798,0.0,0,3.0,3.036109,0.000613
mp-776057_Li,TiCr2Ni3(PO4)6,Ni,Li4TiCr2Ni3(PO4)6,1.765,1.375,3.6667,3.44,4.0,146,5,12.1394,3.4113,2.19,0,3.0,3.440589,0.062049
mp-758137_Li,TiCr3(PO4)6,Cr,Li7TiCr3(PO4)6,1.63,1.4,5.5,3.44,7.0,146,5,13.7025,2.7576,2.19,0,3.0,3.612151,0.07284
mp-754193_Li,TiCr3O8,Cr,Li4TiCr3O8,1.63,1.4,5.5,3.44,4.0,12,2,12.5855,3.6487,0.0,4,3.5,2.58791,0.02064
mp-755596_Li,TiCrO4,Ti,Li2TiCrO4,1.6,1.4,5.0,3.44,2.0,119,4,11.4358,3.9656,0.0,0,4.0,2.507496,0.087722
mp-766410_Li,TiCrSO8,Ti,LiTiCrSO8,1.6,1.4,5.0,3.44,1.0,1,1,15.1828,2.5843,2.58,0,4.5,3.828873,0.007558
mp-760136_Li,TiCu3(PO4)4,Ti,Li4TiCu3(PO4)4,1.54,1.4,4.0,3.44,4.0,6,2,12.5948,3.3971,2.19,0,4.0,3.45059,0.000296
mp-776008_Li,TiFe2Ni3(PO4)6,Ni,Li4TiFe2Ni3(PO4)6,1.8217,1.375,2.6667,3.44,4.0,146,5,12.2082,3.4211,2.19,0,3.0,3.873395,0.048143
mp-753225_Li,TiFe2O5,Fe,Li2TiFe2O5,1.7333,1.4,3.3333,3.44,2.0,1,1,12.0479,4.1271,0.0,0,3.0,2.644787,0.000576
mp-758142_Li,TiFe3(PO4)6,Fe,Li7TiFe3(PO4)6,1.7575,1.4,3.25,3.44,7.0,146,5,14.3576,2.6711,2.19,0,3.0,4.012802,0.043553
mp-775996_Li,TiFe3Cu2(PO4)6,Fe,Li4TiFe3Cu2(PO4)6,1.7575,1.4,3.25,3.44,4.0,146,5,12.4219,3.3877,2.19,0,3.6667,3.188895,0.060495
mp-760345_Li,TiFe3O8,Fe,Li3TiFe3O8,1.7575,1.4,3.25,3.44,3.0,186,6,12.1844,3.9,0.0,0,3.5,3.442741,0.002414
mp-754900_Li,TiFeO4,Ti,Li2TiFeO4,1.685,1.4,3.5,3.44,2.0,119,4,11.6954,3.9686,0.0,0,4.0,3.207188,0.10116
mp-776680_Li,TiMn2Ni3(PO4)6,Ni,Li4TiMn2Ni3(PO4)6,1.7283,1.375,4.0,3.44,4.0,146,5,12.5396,3.324,2.19,0,3.25,4.100766,0.026797
mp-776053_Li,TiMn2O6,Mn,Li2TiMn2O6,1.5467,1.4,6.0,3.44,2.0,64,3,12.1427,3.8555,0.0,0,3.5,3.331597,0.11133
mp-756813_Li,TiMn3(PO4)4,Mn,Li4TiMn3(PO4)4,1.5475,1.4,6.25,3.44,4.0,6,2,12.4382,3.2962,2.19,0,2.0,2.607302,0.044445
mp-757139_Li,TiMn3(PO4)6,Mn,Li8TiMn3(PO4)6,1.5475,1.4,6.25,3.44,8.0,146,5,13.4092,2.8501,2.19,0,3.0,3.87678,0.122212
mp-776109_Li,TiMn3Cr2(PO4)6,Mn,Li4TiMn3Cr2(PO4)6,1.585,1.4,6.1667,3.44,4.0,146,5,12.3436,3.3127,2.19,0,3.0,3.02141,0.097219
mp-756589_Li,TiMn3O8,Mn,Li2TiMn3O8,1.5475,1.4,6.25,3.44,2.0,166,5,11.782,4.0012,0.0,3,4.0,3.667151,0.062771
mp-771355_Li,TiMn4O10,Mn,Li5Ti2Mn8O20,1.548,1.4,6.4,3.44,5.0,12,2,11.7683,4.0225,0.0,4,3.6667,3.875351,0.067592
mp-754620_Li,TiMn5O12,Mn,Li4TiMn5O12,1.5483,1.4,6.5,3.44,4.0,12,2,12.066,3.9341,0.0,4,3.3333,3.11139,0.101852
mp-776113_Li,TiMn7(PO4)12,Mn,Li8TiMn7(PO4)12,1.5488,1.4,6.625,3.44,8.0,1,1,12.5444,3.0603,2.19,0,3.6667,4.789837,0.062582
mp-771265_Li,TiMn9O20,Mn,Li5TiMn9O20,1.549,1.4,6.7,3.44,5.0,12,2,11.6397,4.1005,0.0,4,4.0,3.827005,0.070283
mp-754547_Li,TiMnO4,Ti,Li2TiMnO4,1.545,1.4,5.5,3.44,2.0,119,4,11.3755,4.0582,0.0,0,3.0,2.886353,0.159956
mp-756601_Li,TiNi3O8,Ni,Li4TiNi3O8,1.8175,1.3625,2.5,3.44,4.0,2,1,11.8781,4.1001,0.0,0,3.0,3.674954,0.011232
mp-770943_Li,TiNi5(PO4)6,Ni,Li4TiNi5(PO4)6,1.8483,1.3583,2.3333,3.44,4.0,146,5,12.3338,3.4076,2.19,0,3.0,4.277841,0.013556
mp-758326_Li,TiNi7O16,Ni,Li8TiNi7O16,1.8638,1.3563,2.25,3.44,8.0,1,1,11.5284,4.2894,0.0,0,3.6667,3.810261,0.005781
mp-752816_Li,TiNiO4,Ti,Li2TiNiO4,1.725,1.375,3.0,3.44,2.0,15,2,12.1337,3.8902,0.0,4,3.3333,3.652465,0.009159
mp-754484_Li,TiV3O10,V,Li4TiV3O10,1.6075,1.3625,4.75,3.44,4.0,5,2,14.628,2.9246,0.0,0,4.0,3.093052,0.013326
mp-754709_Li,TiV3O8,V,Li4TiV3O8,1.6075,1.3625,4.75,3.44,4.0,2,1,12.9792,3.5043,0.0,0,3.6667,2.508449,0.024347
mp-755429_Li,TiVO5,Ti,Li2TiVO5,1.585,1.375,4.5,3.44,2.0,67,3,14.5917,2.9069,0.0,0,4.0,3.289108,0.017185
mp-758080_Li,V(CO3)2,V,LiV(CO3)2,1.63,1.35,5.0,3.44,1.0,2,1,13.3836,2.3568,0.0,0,3.0,3.016375,0.014909
mp-758041_Li,V(CO3)3,V,Li3V(CO3)3,1.63,1.35,5.0,3.44,3.0,40,3,14.3999,2.0488,0.0,0,3.0,3.533909,0.051534
mp-759521_Li,V(CO3)4,V,Li5V(CO3)4,1.63,1.35,5.0,3.44,5.0,1,1,13.511,2.1036,0.0,0,4.0,3.530775,0.021171
mp-559680_Li,V(GeO3)2,V,LiV(GeO3)2,1.63,1.35,5.0,3.44,1.0,14,2,12.7563,4.2266,2.01,0,3.0,3.464248,0.005072
mp-775890_Li,V(OF)2,V,Li7V6(OF)12,1.63,1.35,5.0,3.98,7.0,1,1,14.1522,2.838,0.0,0,4.5,4.463737,0.030639
mp-26297_Li,V(PO3)3,V,LiV(PO3)3,1.63,1.35,5.0,3.44,1.0,2,1,13.5595,2.7117,2.19,0,2.0,3.39871,0.018397
mp-26199_Li,V(PO3)4,V,LiV(PO3)4,1.63,1.35,5.0,3.44,1.0,15,2,13.1642,2.7219,2.19,4,3.0,5.045728,0.004426
mp-705334_Li,V(PO3)5,V,Li2V(PO3)5,1.63,1.35,5.0,3.44,2.0,7,2,15.0201,2.3469,2.19,0,3.0,5.370007,0.02118
mp-26399_Li,V(PO4)2,V,Li3V(PO4)2,1.63,1.35,5.0,3.44,3.0,12,2,12.5581,2.8956,2.19,4,3.0,3.946756,0.01552
mp-771320_Li,V(SO4)2,V,LiV(SO4)2,1.63,1.35,5.0,3.44,1.0,146,5,13.742,2.6701,2.58,0,4.0,4.681844,0.028265
mp-761173_Li,V(SO4)3,V,Li3V(SO4)3,1.63,1.35,5.0,3.44,3.0,1,1,14.9345,2.3567,2.58,0,5.0,4.042806,0.064773
mp-757761_Li,V(Si2O5)3,V,Li3V(Si2O5)3,1.63,1.35,5.0,3.44,3.0,64,3,13.9648,2.4833,1.9,0,3.0,2.915835,0.015192
mp-765346_Li,V(SiO3)2,V,LiV(SiO3)2,1.63,1.35,5.0,3.44,1.0,61,3,11.7429,3.1913,1.9,0,3.0,3.374198,0.018445
mp-755674_Li,V(TeO4)3,V,Li4V(TeO4)3,1.63,1.35,5.0,3.44,4.0,3,2,13.4694,4.8214,0.0,0,3.0,3.636997,0.073674
mp-772492_Li,V12O29,V,Li3V12O29,1.63,1.35,5.0,3.44,3.0,12,2,12.8501,3.3891,0.0,4,4.5,3.6036,0.005895
mp-754270_Li,V2(OF)3,V,LiV2(OF)3,1.63,1.35,5.0,3.98,1.0,1,1,13.1577,3.2635,0.0,0,4.5,3.392067,0.010775
mp-26903_Li,V2(PO4)3,V,Li3V2(PO4)3,1.63,1.35,5.0,3.44,3.0,15,2,12.7951,2.9528,2.19,4,3.0,3.707869,0.007428
mp-770191_Li,V2(SO4)3,V,Li2V2(SO4)3,1.63,1.35,5.0,3.44,2.0,14,2,12.9888,2.9334,2.58,0,2.0,2.67834,0.113787
mp-769578_Li,V2C4SO16,V,Li6V2C4SO16,1.63,1.35,5.0,3.44,6.0,70,3,13.4133,2.3574,2.58,0,3.0,2.543222,0.027283
mp-771696_Li,V2Cr(PO4)3,V,Li2V2Cr(PO4)3,1.64,1.3667,5.3333,3.44,2.0,167,5,12.4604,3.2487,2.19,5,3.0,2.616126,0.06926
mp-772143_Li,V2Cr3Sb3O16,Cr,Li4V2Cr3Sb3O16,1.648,1.38,5.6,3.44,4.0,8,2,12.1563,5.0037,2.05,0,3.5,2.776187,0.09515
mp-757208_Li,V2CrO6,V,Li3V2CrO6,1.64,1.3667,5.3333,3.44,3.0,12,2,12.6993,3.6304,0.0,4,3.0,2.985936,0.014929
mp-757397_Li,V2Cu(PO4)3,V,Li2V2Cu(PO4)3,1.63,1.35,5.0,3.44,2.0,167,5,12.5661,3.3061,2.19,5,4.0,2.78279,0.051385
mp-753952_Li,V2F7,V,Li2V2F7,1.63,1.35,5.0,3.98,2.0,2,1,16.3755,2.6463,0.0,0,2.5,2.757146,0.004547
mp-753077_Li,V2Fe3O10,Fe,Li5V2Fe3O10,1.75,1.38,3.8,3.44,5.0,2,1,12.7138,3.739,0.0,0,3.5,2.564797,0.015263
mp-757121_Li,V2FeO6,V,Li3V2FeO6,1.6967,1.3667,4.3333,3.44,3.0,2,1,12.1425,3.8553,0.0,0,3.0,3.417398,0.037473
mp-753928_Li,V2O2F3,V,LiV2O2F3,1.63,1.35,5.0,3.98,1.0,9,2,12.3676,3.6612,0.0,0,3.0,3.208218,0.059265
mp-776152_Li,V2O5,V,LiV2O5,1.63,1.35,5.0,3.44,1.0,62,3,14.2978,3.0176,0.0,1,5.0,3.637915,0.016409
mp-752757_Li,V2OF5,V,LiV2OF5,1.63,1.35,5.0,3.98,1.0,7,2,13.0258,3.3922,0.0,0,3.5,3.541409,8e-05
mp-753637_Li,V2OF6,V,Li2V2OF6,1.63,1.35,5.0,3.98,2.0,1,1,15.6045,2.7416,0.0,0,3.0,4.059933,0.017425
mp-759705_Li,V2OF7,V,LiV2OF7,1.63,1.35,5.0,3.98,1.0,7,2,17.3428,2.402,0.0,0,4.5,4.522259,0.021291
mp-1013850_Li,V2P2O9,V,LiV2P2O9,1.63,1.35,5.0,3.44,1.0,62,3,13.0423,3.0148,2.19,1,3.5,4.138527,0.011665
mp-26635_Li,V2P3O10,V,LiV2P3O10,1.63,1.35,5.0,3.44,1.0,11,2,12.1268,3.2389,2.19,0,2.0,2.647418,0.006388
mp-26932_Li,V2P3O11,V,LiV2P3O11,1.63,1.35,5.0,3.44,1.0,5,2,12.9166,2.9793,2.19,0,3.1586,3.203968,0.013823
mp-752967_Li,V2P4H3O16,V,Li4V2P4H3O16,1.63,1.35,5.0,3.44,4.0,1,1,11.3664,2.833,2.19,0,2.5,3.708166,0.097599
mp-26595_Li,V2P5O18,V,Li5V2P5O18,1.63,1.35,5.0,3.44,5.0,2,1,12.6199,2.8671,2.19,0,3.0,4.262717,0.025724
mp-766048_Li,V2SiGeO10,V,Li4V2SiGeO10,1.63,1.35,5.0,3.44,4.0,49,3,13.7942,3.1178,1.9,0,4.0,3.465082,0.000155
mp-768559_Li,V2Sn(PO4)3,V,Li2V2Sn(PO4)3,1.63,1.35,5.0,3.44,2.0,167,5,13.436,3.4708,2.19,5,2.5,2.522547,0.08487
mp-761188_Li,V3(CoO6)2,V,Li3V3(CoO6)2,1.73,1.35,4.2,3.44,3.0,14,2,13.5788,3.3283,0.0,0,4.5,4.082445,0.084867
mp-760208_Li,V3(FeO6)2,V,Li4V3(FeO6)2,1.71,1.37,4.2,3.44,4.0,14,2,15.0191,2.969,0.0,0,4.0,2.652261,0.020584
mp-753023_Li,V3(O2F)2,V,LiV3(O2F)2,1.63,1.35,5.0,3.98,1.0,1,1,12.0732,3.8942,0.0,0,3.0,2.754706,0.014013
mp-764333_Li,V3(OF3)2,V,LiV3(OF3)2,1.63,1.35,5.0,3.98,1.0,2,1,12.3956,3.6391,0.0,0,3.5,3.866034,0.006223
mp-758066_Li,V3(P2O7)2,V,Li2V3(P2O7)2,1.63,1.35,5.0,3.44,2.0,2,1,12.2661,3.2278,2.19,0,2.0,3.038231,0.034496
mp-25911_Li,V3(P3O10)2,V,LiV3(P3O10)2,1.63,1.35,5.0,3.44,1.0,41,3,15.2443,2.474,2.19,0,3.0,3.205889,0.01046
mp-26101_Li,V3(PO4)4,V,Li3V3(PO4)4,1.63,1.35,5.0,3.44,3.0,1,1,13.2149,2.9104,2.19,0,3.0,4.332006,0.027994
mp-772437_Li,V3Bi2(PO4)6,V,Li5V3Bi2(PO4)6,1.63,1.35,5.0,3.44,5.0,146,5,13.6436,3.9663,2.19,0,4.0,3.051784,0.072934
mp-765840_Li,V3Co(PO4)4,V,Li4V3Co(PO4)4,1.6925,1.35,4.5,3.44,4.0,6,2,12.0398,3.4,2.19,0,2.0,2.738781,0.039187
mp-757296_Li,V3CoO8,V,Li2V3CoO8,1.6925,1.35,4.5,3.44,2.0,4,2,12.0907,3.8885,0.0,0,3.0,3.512318,0.024855
mp-757469_Li,V3Cr(PO4)6,V,Li6V3Cr(PO4)6,1.6375,1.3625,5.25,3.44,6.0,146,5,13.3777,2.8281,2.19,0,3.0,3.494506,0.031379
mp-756826_Li,V3Cr2O10,V,Li5V3Cr2O10,1.642,1.37,5.4,3.44,5.0,2,1,12.6152,3.6577,0.0,0,3.0,2.808192,0.006
mp-776536_Li,V3Cr3(SbO8)2,V,Li4V3Cr3(SbO8)2,1.645,1.375,5.5,3.44,4.0,1,1,11.9397,4.6841,2.05,0,4.0,3.466023,0.05347
mp-753297_Li,V3Cr3(TeO8)2,V,Li4V3Cr3(TeO8)2,1.645,1.375,5.5,3.44,4.0,1,1,12.0384,4.7128,0.0,0,4.0,3.192743,0.082758
mp-756412_Li,V3Cr3(WO8)2,V,Li4V3Cr3(WO8)2,1.645,1.375,5.5,3.44,4.0,1,1,12.039,5.359,2.36,0,2.6667,3.044364,0.043551
mp-850187_Li,V3CrO8,V,Li2V3CrO8,1.6375,1.3625,5.25,3.44,2.0,12,2,12.2958,3.7456,0.0,4,3.0,3.946023,0.018372
mp-775334_Li,V3Cu(PO4)4,V,Li4V3Cu(PO4)4,1.63,1.35,5.0,3.44,4.0,6,2,12.0865,3.4133,2.19,0,3.5,2.804098,0.039753
mp-774423_Li,V3Cu(PO4)6,V,Li6V3Cu(PO4)6,1.63,1.35,5.0,3.44,6.0,146,5,13.2897,2.8893,2.19,0,5.0,3.685652,0.022783
mp-773650_Li,V3CuO8,V,Li2V3CuO8,1.63,1.35,5.0,3.44,2.0,198,7,11.7996,4.0385,0.0,0,4.0,3.481752,0.053527
mp-772911_Li,V3Fe(PO4)6,V,Li6V3Fe(PO4)6,1.68,1.3625,4.5,3.44,6.0,146,5,13.439,2.8292,2.19,0,4.0,3.503242,0.030497
mp-766078_Li,V3Fe2CuO12,V,Li3V6Fe4(CuO12)2,1.71,1.37,4.2,3.44,3.0,2,1,13.6342,3.5188,0.0,0,4.0,3.648903,0.007938
mp-767773_Li,V3Fe3(TeO8)2,V,Li4V3Fe3(TeO8)2,1.73,1.375,4.0,3.44,4.0,1,1,13.6115,4.2269,0.0,0,3.3333,3.307799,0.018374
mp-755957_Li,V3FeO8,V,Li4V3FeO8,1.68,1.3625,4.5,3.44,4.0,166,5,12.6413,3.6853,0.0,3,4.0,2.879557,0.002516
mp-1101186_Li,V3Ni(PO4)4,V,Li4V3Ni(PO4)4,1.7,1.35,4.25,3.44,4.0,6,2,11.892,3.4408,2.19,0,3.0,2.77408,0.05585
mp-760800_Li,V3Ni(PO4)6,V,Li7V3Ni(PO4)6,1.7,1.35,4.25,3.44,7.0,146,5,13.4978,2.8272,2.19,0,2.5,3.478983,0.070296
mp-754650_Li,V3NiO8,V,Li2V3NiO8,1.7,1.35,4.25,3.44,2.0,8,2,11.7986,3.9819,0.0,0,3.0,2.856987,0.06591
mp-752985_Li,V3O5F,V,LiV3O5F,1.63,1.35,5.0,3.98,1.0,1,1,11.748,3.9549,0.0,0,3.5,2.989195,0.007263
mp-758438_Li,V3O5F3,V,LiV3O5F3,1.63,1.35,5.0,3.98,1.0,9,2,11.748,3.724,0.0,0,4.0,3.989346,0.003286
mp-27503_Li,V3O8,V,Li19V12O32,1.63,1.35,5.0,3.44,19.0,11,2,13.0287,3.2537,0.0,0,5.0,2.755532,0.016576
mp-775901_Li,V3OF11,V,LiV3OF11,1.63,1.35,5.0,3.98,1.0,1,1,13.9242,3.0037,0.0,0,4.0,4.51133,0.042437
mp-1013878_Li,V3P3O13,V,LiV3P3O13,1.63,1.35,5.0,3.44,1.0,11,2,13.121,3.0223,2.19,0,3.5,4.875956,0.000937
mp-758674_Li,V3P6WO24,V,Li6V3P6WO24,1.63,1.35,5.0,3.44,6.0,146,5,13.7297,3.2246,2.19,0,3.5,2.852314,0.026839
mp-754080_Li,V3Zn2O8,V,LiV3Zn2O8,1.63,1.35,5.0,3.44,1.0,166,5,11.4428,4.595,0.0,3,3.1586,3.59456,0.013979
mp-778208_Li,V4(OF3)3,V,Li3V4(OF3)3,1.63,1.35,5.0,3.98,3.0,5,2,13.3258,3.2924,0.0,0,3.0,3.004427,0.031682
mp-755828_Li,V4CrCuO12,V,Li2V4CrCuO12,1.636,1.36,5.2,3.44,2.0,5,2,13.9069,3.3917,0.0,0,4.0,2.592849,0.014978
mp-756167_Li,V4CuNiO12,V,Li2V4CuNiO12,1.686,1.35,4.4,3.44,2.0,5,2,13.7662,3.4713,0.0,0,3.5,2.674011,0.019601
mp-756257_Li,V4CuO12,V,Li3V4CuO12,1.63,1.35,5.0,3.44,3.0,5,2,14.5504,3.0834,0.0,0,5.0,3.739597,0.032682
mp-763248_Li,V4FeO12,V,Li3V4FeO12,1.67,1.36,4.6,3.44,3.0,5,2,15.2007,2.902,0.0,0,3.1586,3.765253,0.00251
mp-764736_Li,V4O5F7,V,LiV4O5F7,1.63,1.35,5.0,3.98,1.0,1,1,13.0054,3.3257,0.0,0,4.5,3.52829,0.004344
mp-760947_Li,V4O7F5,V,Li3V4O7F5,1.63,1.35,5.0,3.98,3.0,1,1,13.0719,3.2612,0.0,0,4.5,3.438066,0.019872
mp-779753_Li,V4OF11,V,LiV4OF11,1.63,1.35,5.0,3.98,1.0,5,2,13.6637,3.2566,0.0,0,3.0,2.991115,0.003839
mp-504284_Li,V4P7O24,V,LiV4P7O24,1.63,1.35,5.0,3.44,1.0,2,1,13.0878,2.9166,2.19,0,3.5,3.303526,0.001941
mp-27087_Li,V4P9O32,V,Li7V4P9O32,1.63,1.35,5.0,3.44,7.0,114,4,13.5509,2.7082,2.19,0,3.0,4.106069,0.018769
mp-772522_Li,V5(FeO6)2,V,Li5V5(FeO6)2,1.6871,1.3643,4.4286,3.44,5.0,4,2,12.0226,4.0591,0.0,0,2.6667,2.509469,0.01086
mp-755507_Li,V5CuO12,V,Li2V5CuO12,1.63,1.35,5.0,3.44,2.0,5,2,14.0906,3.3406,0.0,0,4.0,2.594892,0.012093
mp-777580_Li,V5O12,V,Li3V5O12,1.63,1.35,5.0,3.44,3.0,1,1,11.5868,3.7658,0.0,0,4.5,3.37361,0.010567
mp-777859_Li,V6O5F19,V,Li5V6O5F19,1.63,1.35,5.0,3.98,5.0,1,1,14.2139,2.9074,0.0,0,4.5,4.327269,0.059258
mp-753549_Li,V6O7F5,V,LiV6O7F5,1.63,1.35,5.0,3.98,1.0,1,1,11.2883,4.1895,0.0,0,3.0,3.428695,0.014364
mp-765044_Li,V9(P2O7)8,V,Li14V9(P2O7)8,1.63,1.35,5.0,3.44,14.0,2,1,13.9521,2.7183,2.19,0,2.0,2.97214,0.002771
mp-767268_Li,V9O22,V,Li5V18O44,1.63,1.35,5.0,3.44,5.0,11,2,13.0311,3.3315,0.0,0,4.5,3.548119,0.005912
mp-1177164_Li,VAs2O9,V,Li4VAs2O9,1.63,1.35,5.0,3.44,4.0,33,3,16.4691,2.8969,2.18,0,4.0,3.726356,0.010062
mp-756295_Li,VAsCO7,V,Li2VAsCO7,1.63,1.35,5.0,3.44,2.0,4,2,15.787,2.6282,2.18,0,4.0,3.292125,0.068262
mp-17387_Li,VAsO5,V,LiVAsO5,1.63,1.35,5.0,3.44,1.0,62,3,13.7651,3.5477,2.18,1,4.0,3.847256,0.010222
mp-754594_Li,VBO4,V,LiVBO4,1.63,1.35,5.0,3.44,1.0,82,4,14.5859,2.386,2.04,0,5.0,2.794919,0.125162
mp-768575_Li,VBPO7,V,Li3VBPO7,1.63,1.35,5.0,3.44,3.0,11,2,14.4948,2.3453,2.04,0,3.0,3.100711,0.058294
mp-758001_Li,VCO5,V,Li2VCO5,1.63,1.35,5.0,3.44,2.0,26,3,11.7515,2.8856,0.0,0,4.0,3.969401,0.006145
mp-757057_Li,VCo3(PO4)4,Co,Li4VCo3(PO4)4,1.8175,1.35,3.5,3.44,4.0,6,2,11.8077,3.5605,2.19,0,3.0,4.508191,0.041632
mp-753926_Li,VCoO4,V,LiVCoO4,1.755,1.35,4.0,3.44,1.0,74,3,10.8063,4.453,0.0,0,3.5,4.310465,0.127843
mp-752491_Li,VCr(P2O7)2,V,Li3VCr(P2O7)2,1.645,1.375,5.5,3.44,3.0,1,1,13.1717,2.8417,2.19,0,2.5,3.421769,0.057665
mp-754615_Li,VCr2O6,Cr,Li3VCr2O6,1.65,1.3833,5.6667,3.44,3.0,12,2,12.4792,3.71,0.0,4,3.0,2.939355,0.004598
mp-774402_Li,VCr3(PO4)6,Cr,Li6VCr3(PO4)6,1.6525,1.3875,5.75,3.44,6.0,146,5,13.5007,2.81,2.19,0,4.6667,4.076617,0.010597
mp-755473_Li,VCr3O8,Cr,Li4VCr3O8,1.6525,1.3875,5.75,3.44,4.0,166,5,12.522,3.7012,0.0,3,3.5,3.151659,0.007521
mp-752903_Li,VCrO4,V,LiVCrO4,1.645,1.375,5.5,3.44,1.0,74,3,11.7609,3.9283,0.0,0,4.0,2.881158,0.026151
mp-753596_Li,VCrP2(HO5)2,V,Li3VCrP2(HO5)2,1.645,1.375,5.5,3.44,3.0,2,1,11.0882,3.0597,2.19,0,4.0,3.216158,0.076593
mp-753680_Li,VCrP2(O4F)2,V,Li3VCrP2(O4F)2,1.645,1.375,5.5,3.98,3.0,2,1,12.4502,3.1522,2.19,0,2.5,3.398723,0.087093
mp-755025_Li,VCu(PO4)2,V,Li2VCu(PO4)2,1.63,1.35,5.0,3.44,2.0,11,2,11.7183,3.5949,2.19,0,4.0,3.244211,0.058973
mp-505131_Li,VCuO4,V,LiVCuO4,1.63,1.35,5.0,3.44,1.0,12,2,12.4267,3.9751,0.0,4,5.0,3.996038,0.004536
mp-559701_Li,VF3,V,LiV2F6,1.63,1.35,5.0,3.98,1.0,136,4,13.3869,3.3472,0.0,0,3.1586,2.985206,0.004545
mp-765497_Li,VF4,V,LiVF4,1.63,1.35,5.0,3.98,1.0,14,2,14.0403,3.0025,0.0,0,3.0,4.339819,0.018322
mp-757854_Li,VF5,V,LiVF5,1.63,1.35,5.0,3.98,1.0,14,2,14.2258,2.8391,0.0,0,5.0,4.916329,0.019559
mp-760194_Li,VF6,V,Li3V2F12,1.63,1.35,5.0,3.98,3.0,7,2,19.5783,1.9984,0.0,0,5.0,4.623387,0.018464
